amount,hour_of_day,day_of_week,payment_method,avg_transaction_amount,transaction_amount_deviation,transactions_last_10min,transactions_last_1hour,transactions_today,merchant_risk_score,first_time_merchant,new_device,device_type,location_distance,card_not_present,international_transaction,fraud
17682.69,15,5,0,366.22,17316.47,0,2,8,2,1,0,0,103.8,0,1,0
11792.22,9,6,2,4178.5,7613.72,2,3,9,3,0,1,0,291.51,0,0,0
3084.61,9,5,1,2942.3,142.31,1,4,7,3,1,1,1,624.91,0,0,0
14966.42,18,6,2,5890.3,9076.12,0,2,4,8,0,0,0,159.68,0,0,0
23384.77,9,0,0,5260.56,18124.21,0,5,8,2,0,1,0,328.98,0,0,0
12615.35,5,2,2,3513.19,9102.16,0,1,3,8,0,0,0,216.93,1,0,0
2260.62,16,5,0,3342.31,-1081.69,0,0,9,7,1,1,0,740.33,0,0,0
7408.25,4,0,0,12476.18,-5067.93,2,4,6,1,1,1,0,744.74,0,0,0
13772.46,5,1,0,7494.32,6278.14,0,1,6,8,0,0,0,537.7,0,0,0
6862.94,23,6,1,7326.11,-463.17,2,1,4,1,0,1,0,785.56,1,1,0
3308.78,14,4,1,9526.41,-6217.63,0,2,6,9,0,1,0,866.0,0,0,1
19061.39,18,5,1,4325.2,14736.19,2,1,8,1,1,1,0,458.72,1,1,0
6629.13,17,3,2,14718.68,-8089.55,2,1,8,5,1,1,1,898.0,0,1,0
23394.31,3,0,0,6587.26,16807.05,3,1,11,8,0,0,1,338.49,1,1,1
5410.17,7,0,2,5677.95,-267.78,1,3,11,4,0,0,0,660.63,0,1,0
6320.8,15,5,2,6527.97,-207.17,2,4,7,6,1,1,0,689.21,0,1,0
5057.95,23,0,0,4167.4,890.55,2,3,11,1,0,0,1,363.32,1,1,0
7309.26,18,1,2,3059.12,4250.14,2,2,8,3,0,0,1,281.15,1,1,0
11654.46,19,0,0,11063.38,591.08,4,3,4,5,1,1,0,492.47,1,0,0
3474.12,2,4,0,1933.05,1541.07,2,2,8,2,1,0,0,13.24,0,1,0
2885.5,9,4,0,2088.73,796.77,1,3,8,1,0,1,1,804.18,1,1,0
1497.67,1,6,0,4802.88,-3305.21,2,2,5,9,1,0,1,760.22,1,1,0
1289.15,3,6,2,2566.71,-1277.56,1,4,9,8,0,0,1,486.47,1,1,0
2288.81,5,3,2,1142.7,1146.11,2,2,7,3,1,1,0,604.51,1,0,0
5378.85,10,1,2,2024.03,3354.82,0,4,11,6,1,1,1,164.11,1,1,0
9534.17,13,4,1,2630.12,6904.05,0,1,15,8,1,0,1,477.28,1,1,0
11194.95,15,5,2,6800.94,4394.01,0,2,11,6,1,0,0,487.06,1,1,0
9208.31,20,2,2,4523.52,4684.79,1,4,12,8,1,0,1,245.96,0,0,0
21645.83,18,2,1,9815.65,11830.18,3,4,14,3,1,0,0,152.07,1,0,0
26288.64,1,2,0,1923.28,24365.36,4,2,11,4,0,0,0,87.64,1,1,1
6654.51,16,6,0,2234.79,4419.72,0,7,8,8,0,0,0,626.53,1,1,0
3529.11,8,5,0,6073.53,-2544.42,3,2,5,8,0,1,1,816.49,1,1,1
31576.91,16,0,1,2952.16,28624.75,1,1,9,6,0,0,0,515.03,1,0,0
18622.69,14,5,2,4002.22,14620.47,1,0,10,6,1,0,1,650.11,1,0,0
17704.26,6,0,2,2047.22,15657.04,0,3,6,9,1,1,1,538.69,1,1,1
5197.4,21,2,2,1921.35,3276.05,5,2,11,8,0,0,1,423.07,0,1,0
15224.29,22,3,2,2860.29,12364.0,4,2,11,3,1,1,1,509.14,1,0,1
9263.58,18,3,1,10210.32,-946.74,0,4,7,7,1,0,0,318.86,0,0,0
7864.9,2,0,2,1523.98,6340.92,0,1,8,9,0,0,0,33.65,1,0,0
7854.39,0,2,0,11020.35,-3165.96,3,2,7,3,0,1,1,30.54,0,1,0
12041.47,3,5,1,9561.71,2479.76,1,2,3,9,0,0,0,377.91,0,1,0
22114.94,17,3,1,3505.33,18609.61,1,3,7,5,1,1,0,336.57,1,1,1
33275.71,7,0,0,5245.72,28029.99,1,1,8,9,1,0,1,163.6,1,1,1
5986.03,18,5,0,6433.64,-447.61,3,3,10,1,1,1,0,212.68,0,1,0
9659.92,22,2,2,8236.72,1423.2,1,2,9,4,0,0,0,568.75,0,1,0
7711.44,22,1,0,2232.48,5478.96,2,6,8,9,1,0,1,354.79,0,1,0
11476.22,5,2,1,8907.71,2568.51,1,4,4,9,1,0,1,388.99,0,0,0
6978.18,0,6,1,5564.0,1414.18,0,4,10,6,1,0,0,160.32,0,0,0
4691.78,7,2,1,2378.98,2312.8,2,2,4,6,1,0,0,1136.37,0,0,0
5992.88,0,5,2,5608.82,384.06,1,1,12,3,0,1,1,193.44,0,1,0
5262.85,18,5,2,2356.25,2906.6,0,9,7,5,1,0,1,246.38,1,0,0
7419.86,10,4,0,5107.22,2312.64,2,6,10,8,1,1,0,262.26,1,0,1
2464.46,20,4,2,3633.75,-1169.29,2,3,5,2,1,1,0,207.66,0,1,0
5348.59,23,5,2,5829.33,-480.74,2,4,9,2,0,1,1,192.96,0,1,0
11395.46,14,5,1,6078.98,5316.48,3,3,7,4,1,1,1,452.59,1,0,0
11334.83,22,1,1,12035.57,-700.74,0,4,13,9,0,1,1,53.29,0,1,1
10072.29,10,1,0,7909.49,2162.8,1,5,7,5,1,0,1,75.91,1,1,0
20846.04,18,2,1,6965.24,13880.8,3,2,6,3,1,0,1,647.25,0,1,0
11722.21,20,6,2,1074.07,10648.14,1,2,13,8,1,0,1,179.93,0,0,0
20393.7,9,3,0,9988.69,10405.01,0,4,8,7,0,1,0,518.45,1,0,0
33291.71,23,6,0,3756.7,29535.01,1,1,8,9,1,1,0,152.59,0,1,1
15490.15,11,1,1,2049.08,13441.07,2,7,8,6,0,1,0,386.97,1,0,0
2476.85,0,2,1,18435.76,-15958.91,1,2,11,2,0,1,1,563.53,0,0,0
10369.21,23,6,1,2949.51,7419.7,0,5,8,1,0,1,1,355.0,1,0,0
9276.9,6,0,0,12908.49,-3631.59,2,5,8,5,1,1,1,489.13,1,1,0
23369.21,16,4,1,6492.9,16876.31,3,5,5,7,1,1,0,728.85,1,0,0
7634.07,9,6,2,7526.74,107.33,3,1,10,7,1,1,0,454.6,0,0,0
4142.43,5,3,0,5140.11,-997.68,0,5,11,2,0,0,1,67.98,1,0,0
5614.76,16,2,1,2435.2,3179.56,2,5,9,6,1,0,1,565.27,0,0,0
2573.45,17,6,2,8555.76,-5982.31,3,2,3,1,0,1,1,481.74,1,1,0
29850.87,4,5,2,6163.93,23686.94,3,4,7,1,0,1,0,518.57,1,1,1
8455.4,17,0,1,6099.44,2355.96,1,5,10,2,0,1,1,846.78,0,1,0
2827.58,16,4,2,5484.17,-2656.59,3,6,8,5,0,0,1,1015.12,0,0,0
24771.07,21,0,0,4255.48,20515.59,0,3,9,2,1,1,1,486.64,1,0,0
27559.46,15,2,0,8598.05,18961.41,1,3,6,3,0,1,1,469.83,1,0,0
9516.79,7,1,2,7386.43,2130.36,0,4,7,9,0,0,0,650.74,0,0,0
2340.25,23,4,0,9262.43,-6922.18,3,1,7,5,0,1,1,204.87,0,0,0
5730.12,12,0,1,4403.84,1326.28,0,2,12,3,0,0,1,173.85,0,0,0
7000.12,23,1,2,4134.66,2865.46,1,10,13,5,0,0,0,650.58,0,1,0
8675.23,15,3,0,3382.38,5292.85,1,5,8,3,0,0,1,360.11,0,1,0
3190.83,10,2,1,5599.09,-2408.26,2,3,7,5,1,0,0,468.5,1,0,0
16372.75,5,2,1,1128.21,15244.54,0,3,8,6,1,1,1,97.76,0,1,0
791.84,2,4,0,24333.22,-23541.38,1,2,8,9,1,0,1,1013.79,0,0,0
18217.89,0,0,2,3103.16,15114.73,0,3,8,2,1,0,0,290.56,0,0,0
20867.66,17,3,1,11761.76,9105.9,3,2,6,3,0,1,1,316.35,1,0,0
6211.89,4,5,1,3690.75,2521.14,0,5,8,6,0,1,0,532.23,1,1,0
7925.85,12,4,1,7832.83,93.02,1,2,11,2,1,1,0,145.95,0,0,0
22627.15,9,5,1,15559.25,7067.9,2,5,7,8,1,0,0,325.04,1,0,0
13404.47,4,4,2,7531.16,5873.31,0,3,4,7,0,0,0,817.32,0,1,0
6395.66,13,0,0,14974.9,-8579.24,1,2,10,1,1,0,1,429.23,0,0,0
7030.02,16,3,0,11302.17,-4272.15,1,4,7,5,0,1,1,1755.71,1,1,0
12090.3,0,0,0,2293.82,9796.48,0,3,7,5,1,0,1,158.04,1,1,0
28105.58,1,2,1,8649.47,19456.11,2,4,8,1,1,0,0,276.78,1,1,1
7206.13,6,5,2,6721.44,484.69,2,3,10,6,1,0,0,713.31,0,0,0
6236.54,9,1,0,2897.89,3338.65,0,2,9,2,1,1,0,28.51,1,1,0
8628.67,19,6,2,10656.16,-2027.49,4,5,9,3,0,0,0,384.38,0,0,0
8668.2,6,2,0,1867.92,6800.28,1,2,11,5,0,0,0,70.08,0,1,0
10596.81,23,2,1,10196.26,400.55,2,1,3,6,0,1,0,429.41,0,1,0
7945.72,15,5,0,8728.15,-782.43,0,4,9,2,0,1,0,96.0,1,0,0
18958.71,4,4,1,5686.03,13272.68,2,2,7,4,1,1,0,243.81,1,0,0
3858.32,11,2,1,3230.81,627.51,1,5,9,3,0,1,0,842.31,1,1,0
11466.59,16,6,0,8565.46,2901.13,3,3,9,1,0,0,0,466.93,0,0,0
11794.36,15,3,2,799.26,10995.1,3,4,8,4,0,0,0,191.36,0,1,1
4180.66,19,2,1,2739.9,1440.76,0,2,11,6,0,0,0,60.21,0,0,0
11383.93,15,3,2,5199.79,6184.14,1,1,12,7,0,0,1,423.45,1,0,0
12018.02,18,0,0,5689.42,6328.6,3,3,11,6,1,0,1,117.21,0,0,0
376.75,14,4,1,2798.15,-2421.4,1,3,8,1,1,0,0,232.87,0,1,0
3525.0,11,3,2,2857.19,667.81,0,5,10,5,1,1,1,136.97,1,0,0
23893.46,20,2,1,7700.2,16193.26,1,5,10,5,0,0,1,134.38,0,0,0
5113.82,9,4,0,2352.9,2760.92,3,1,8,6,0,1,1,589.56,1,1,0
2820.59,21,6,1,3945.18,-1124.59,5,2,10,5,1,0,1,117.28,1,1,0
1220.12,1,4,0,1859.42,-639.3,4,6,11,9,1,0,1,718.27,1,0,0
3222.57,6,3,2,5415.92,-2193.35,0,1,4,6,0,1,0,188.07,1,1,0
7683.36,12,3,1,4460.31,3223.05,1,3,5,9,0,1,1,452.95,1,0,1
2621.17,2,1,2,723.55,1897.62,1,3,8,4,0,1,0,99.46,1,1,0
13529.09,14,1,0,1526.87,12002.22,2,4,14,3,1,0,0,910.59,0,1,0
4112.38,0,4,0,12259.59,-8147.21,0,4,6,6,1,1,1,599.04,1,0,0
10656.6,2,5,2,2997.41,7659.19,1,5,10,1,1,1,0,326.95,0,1,0
21646.73,9,5,2,6846.02,14800.71,1,2,5,5,1,0,1,765.06,0,1,0
20750.6,14,1,0,2214.92,18535.68,1,1,8,2,1,1,0,227.07,1,0,0
10522.42,21,2,2,13471.73,-2949.31,3,1,5,6,1,0,0,238.24,1,0,0
3020.45,5,0,0,1050.92,1969.53,1,3,4,3,1,1,0,574.14,0,0,0
8104.21,19,4,2,11452.19,-3347.98,1,4,7,9,1,1,1,276.23,1,1,1
10777.66,14,0,0,5675.09,5102.57,1,5,9,2,1,1,1,367.33,1,0,0
37331.09,23,1,0,8411.99,28919.1,3,6,4,1,1,1,1,280.68,1,1,1
1205.13,20,3,1,12381.12,-11175.99,1,5,10,7,1,1,0,724.27,1,0,0
8126.69,6,6,0,6313.5,1813.19,0,2,4,5,0,1,1,50.85,0,1,0
13189.54,20,4,0,15853.27,-2663.73,3,4,8,1,1,0,0,226.01,1,0,0
9153.31,4,1,1,12246.44,-3093.13,4,3,5,5,1,1,0,341.61,1,0,0
9928.09,3,2,1,8227.64,1700.45,1,3,8,4,1,0,1,419.49,0,0,0
4340.76,21,6,2,10964.46,-6623.7,2,4,5,1,0,0,0,207.78,1,0,0
16176.8,17,4,2,5272.04,10904.76,0,1,7,8,0,1,1,431.23,0,0,1
8671.27,2,4,0,2454.92,6216.35,0,1,13,4,0,1,1,228.35,0,0,0
9901.19,16,5,2,22123.59,-12222.4,1,6,4,7,0,0,0,156.39,1,0,0
17369.49,17,3,2,5545.96,11823.53,1,1,6,6,0,1,1,131.25,1,1,0
6556.81,17,4,0,6536.72,20.09,3,2,5,9,1,0,1,640.94,0,0,0
19994.93,23,3,1,1602.79,18392.14,3,2,10,1,1,0,1,467.98,1,1,1
2529.68,23,1,1,12894.54,-10364.86,0,2,7,9,0,0,0,516.62,1,0,0
10326.25,1,2,0,6409.6,3916.65,1,4,6,8,1,1,0,96.85,1,1,1
4100.41,12,6,0,7695.12,-3594.71,0,6,8,5,0,1,0,204.82,1,1,0
3171.7,21,6,0,8440.61,-5268.91,3,5,12,3,1,1,0,131.38,1,0,0
27891.47,14,2,0,2927.78,24963.69,2,2,5,2,1,0,0,200.96,1,1,1
2669.7,4,4,0,12663.14,-9993.44,1,3,4,9,1,0,1,576.87,1,0,0
8801.79,2,4,0,6916.11,1885.68,1,4,7,3,1,1,1,262.19,0,0,0
2461.93,4,1,2,778.91,1683.02,2,2,10,4,1,0,1,578.91,1,0,0
19168.98,4,5,2,10994.08,8174.9,0,4,12,6,1,0,1,177.19,0,1,0
6028.42,4,5,2,4904.81,1123.61,1,1,7,5,1,1,1,161.2,1,1,0
17307.01,2,5,1,3194.78,14112.23,3,0,10,6,1,0,1,227.65,1,1,1
12872.81,2,3,0,1173.76,11699.05,6,3,10,2,1,1,0,457.02,1,0,1
33801.42,19,5,0,3947.47,29853.95,4,4,6,5,0,0,0,594.52,1,1,1
1967.0,22,2,2,3607.09,-1640.09,2,1,7,4,0,0,1,113.19,1,0,0
3497.02,17,6,1,11810.05,-8313.03,1,5,13,1,1,1,0,73.8,0,1,0
16671.42,19,6,2,3380.07,13291.35,3,2,6,4,1,0,0,454.24,1,0,1
10696.91,3,3,0,1435.33,9261.58,1,1,6,2,0,0,0,101.28,1,0,0
6949.53,0,1,0,7753.18,-803.65,1,2,10,7,0,1,0,1141.35,0,1,0
29803.14,15,2,2,12213.24,17589.9,0,4,4,7,0,0,1,634.87,0,0,0
8337.74,7,6,2,4158.63,4179.11,1,2,10,5,0,0,0,144.84,1,1,0
4244.99,16,2,0,17927.19,-13682.2,1,0,10,1,0,0,0,265.97,0,1,0
17450.36,7,6,2,10900.91,6549.45,1,1,6,1,1,1,0,385.8,1,0,0
8554.91,6,0,0,12943.07,-4388.16,2,2,7,7,1,0,1,610.68,0,1,0
9073.11,7,1,2,7597.36,1475.75,4,5,5,1,0,1,0,193.57,1,0,0
13653.49,20,1,1,7007.51,6645.98,4,3,4,2,0,0,0,1182.07,1,1,0
14031.76,23,0,0,3257.62,10774.14,1,4,5,4,0,1,0,180.72,0,0,0
3452.26,11,3,1,15353.61,-11901.35,1,2,13,5,0,0,0,325.96,0,1,0
6630.4,15,6,2,13698.8,-7068.4,2,3,10,1,0,0,1,74.78,1,1,0
2241.64,11,6,1,15573.42,-13331.78,0,1,8,1,1,1,1,43.68,0,1,0
10814.25,18,6,2,5293.75,5520.5,3,0,8,3,0,1,1,378.52,1,1,0
27566.32,9,5,1,4214.33,23351.99,1,0,7,1,1,1,0,182.25,0,1,0
3590.04,6,5,1,9159.12,-5569.08,1,3,8,3,1,0,0,63.89,1,1,0
1814.89,11,5,1,3751.13,-1936.24,0,1,9,5,0,0,1,295.35,0,1,0
4879.88,19,5,0,5337.86,-457.98,2,4,9,3,0,1,0,454.92,0,1,0
6901.07,4,5,1,889.17,6011.9,2,1,7,8,1,0,1,218.22,0,0,0
14119.17,15,0,2,6561.81,7557.36,1,4,13,5,1,1,1,387.51,0,1,0
6330.39,8,1,2,8210.05,-1879.66,2,2,8,5,1,0,1,523.6,1,1,0
10957.58,6,3,0,13137.9,-2180.32,3,1,6,6,1,1,0,502.16,1,1,0
5519.62,19,2,0,9402.8,-3883.18,1,1,2,4,1,1,1,517.29,0,1,0
7209.54,21,5,2,10522.66,-3313.12,2,3,10,5,0,0,1,149.68,1,0,0
4118.03,13,0,1,17155.04,-13037.01,1,1,9,6,0,0,0,902.64,1,1,0
3012.36,10,6,2,2779.0,233.36,1,4,10,6,1,1,0,504.84,0,0,0
14477.07,6,3,0,2372.96,12104.11,0,3,9,5,1,1,0,539.3,1,0,0
5848.72,9,3,0,6237.15,-388.43,2,5,8,6,0,0,1,833.49,0,0,0
11546.66,8,3,2,2123.53,9423.13,1,1,10,9,1,1,1,604.21,1,0,1
4059.2,3,0,1,6878.85,-2819.65,4,5,11,8,0,1,0,6.12,0,0,1
8379.76,15,2,1,2196.62,6183.14,1,3,10,4,0,0,0,295.87,1,0,0
817.89,9,5,0,2619.19,-1801.3,2,5,11,2,1,1,0,402.2,1,0,0
6218.64,18,3,2,1189.45,5029.19,0,2,8,4,0,0,1,427.44,1,1,0
4461.75,23,0,2,6490.77,-2029.02,0,6,11,6,0,0,1,368.78,0,1,0
18646.83,16,6,0,1687.06,16959.77,2,2,7,7,1,0,0,173.98,1,1,0
2565.4,8,1,2,7853.61,-5288.21,0,3,6,4,0,0,1,193.53,0,0,0
7449.05,12,6,0,8780.56,-1331.51,3,2,7,3,0,1,0,234.71,1,1,0
10716.31,0,0,1,3053.94,7662.37,1,5,11,1,1,1,1,400.8,1,1,0
16901.25,1,0,1,9634.93,7266.32,1,2,7,7,0,0,1,81.81,1,1,0
15327.54,12,0,2,8900.87,6426.67,0,3,7,1,0,1,0,473.62,1,0,0
7922.71,23,3,1,11298.67,-3375.96,0,4,8,8,1,0,0,165.54,0,1,0
8812.64,8,0,1,2838.03,5974.61,2,5,12,5,1,0,1,127.99,0,1,0
18635.48,6,1,0,2739.95,15895.53,4,1,10,8,0,1,1,320.39,0,0,1
7804.53,15,3,0,8460.63,-656.1,0,4,8,2,0,1,0,427.93,0,1,0
9540.84,18,6,2,6173.64,3367.2,1,3,6,3,1,0,1,637.39,0,0,0
19052.58,6,1,0,6604.0,12448.58,1,7,5,4,1,0,0,399.36,0,0,0
36870.49,5,4,2,13434.23,23436.26,2,3,5,2,1,0,0,106.77,0,0,0
10161.96,17,6,2,10091.19,70.77,2,4,14,4,0,0,0,654.07,1,1,0
12272.04,18,0,0,8909.03,3363.01,1,3,11,6,1,1,0,803.44,0,1,0
15011.45,10,5,1,8221.97,6789.48,3,6,5,7,1,0,0,922.52,1,1,0
18929.39,11,5,1,10693.63,8235.76,0,3,7,6,0,1,1,808.57,0,0,0
17191.57,9,3,1,4725.21,12466.36,0,1,3,7,1,0,0,271.73,0,0,0
5160.74,12,5,1,2059.77,3100.97,0,2,11,2,1,0,1,71.75,0,1,0
10669.96,11,6,2,3369.75,7300.21,2,3,4,1,1,0,0,607.83,0,1,0
17273.33,20,3,1,3026.97,14246.36,1,1,16,9,0,0,0,187.65,0,1,0
21666.44,9,6,2,287.82,21378.62,1,4,12,7,1,1,1,346.01,1,0,0
7459.66,19,0,0,8231.81,-772.15,1,2,4,2,0,0,0,59.75,0,0,0
10480.85,17,2,0,4254.54,6226.31,1,2,5,7,0,0,0,1167.54,0,0,0
11381.33,3,2,2,4790.95,6590.38,1,4,9,4,0,1,0,288.65,1,1,0
8590.57,23,1,1,3540.34,5050.23,3,2,7,3,1,0,0,137.79,0,0,0
10282.03,4,0,2,5356.9,4925.13,1,2,7,4,1,0,1,66.9,0,0,0
51689.66,4,5,1,14760.12,36929.54,3,3,6,5,1,1,1,384.7,1,1,1
7216.1,11,0,1,1168.83,6047.27,1,1,6,9,0,0,1,170.3,0,1,0
7665.6,2,4,2,16566.16,-8900.56,1,0,8,4,0,1,1,224.99,1,1,0
1601.36,7,2,2,6439.76,-4838.4,1,7,8,9,1,0,1,434.51,0,0,0
1303.18,21,5,1,3731.61,-2428.43,0,4,10,4,1,1,1,254.13,1,1,0
11969.71,1,6,2,4100.68,7869.03,1,5,12,1,0,0,1,54.2,1,1,0
17321.64,17,6,1,2579.2,14742.44,1,3,8,1,0,0,0,234.35,1,0,0
15189.38,8,2,2,783.52,14405.86,0,3,11,4,0,0,0,461.25,0,0,0
4049.05,12,0,0,2209.54,1839.51,2,0,11,4,0,0,0,627.79,0,1,0
14573.39,6,5,1,5372.59,9200.8,1,1,8,7,0,1,1,840.95,0,1,0
7570.03,9,1,0,4487.19,3082.84,2,1,10,1,1,1,1,675.13,1,0,0
6162.82,8,6,2,7514.9,-1352.08,3,6,10,5,1,0,0,661.77,1,1,0
2309.05,21,0,0,3567.56,-1258.51,2,4,9,8,0,1,1,411.8,1,0,1
4519.01,14,1,2,3184.45,1334.56,1,2,7,8,1,0,0,647.06,0,1,0
12171.39,4,5,1,20320.77,-8149.38,0,3,4,7,0,0,1,259.23,1,0,0
10587.0,11,2,2,2637.35,7949.65,2,4,7,4,1,0,1,921.5,1,0,0
9465.91,0,4,2,2782.39,6683.52,2,4,7,7,0,1,0,786.19,1,1,0
699.68,11,3,1,10573.57,-9873.89,0,1,8,1,1,0,1,536.31,1,0,0
9539.3,21,2,2,8886.11,653.19,3,3,6,6,1,1,0,523.18,1,1,0
5094.52,5,1,1,3945.28,1149.24,0,3,9,7,0,0,0,257.51,1,0,0
10643.34,18,0,2,9395.79,1247.55,1,6,8,3,1,0,1,333.99,0,1,0
19318.5,18,6,1,5860.96,13457.54,0,1,6,8,0,1,0,298.76,0,1,1
5761.98,15,5,0,3598.92,2163.06,3,2,9,8,0,1,1,293.73,0,1,1
9019.01,18,2,2,8477.01,542.0,0,3,9,8,1,0,1,254.45,0,0,0
29686.51,2,6,2,5442.62,24243.89,4,2,5,5,1,0,0,116.17,1,0,1
10254.95,22,6,2,840.23,9414.72,0,5,12,7,0,1,0,429.5,1,1,0
8190.35,9,4,1,8483.55,-293.2,0,3,10,5,1,1,1,95.84,1,1,0
4109.92,17,5,2,4864.46,-754.54,2,1,5,8,1,1,1,518.86,1,1,1
14857.28,12,1,1,13998.83,858.45,1,3,6,9,1,0,0,173.8,1,0,0
3489.84,17,5,2,9691.33,-6201.49,1,2,14,4,1,0,1,116.41,0,1,0
19897.03,2,5,0,6200.06,13696.97,1,3,8,4,1,1,0,172.1,1,0,0
13402.48,22,0,2,4034.92,9367.56,4,2,5,7,1,1,1,1266.89,1,1,0
5249.53,2,3,0,5332.48,-82.95,0,4,12,7,0,1,0,379.1,1,0,0
4236.14,22,6,1,2523.86,1712.28,4,2,10,8,0,0,0,196.96,1,1,0
4328.49,11,1,0,6199.0,-1870.51,1,2,4,7,1,1,1,725.34,1,1,0
1332.07,19,0,2,14698.37,-13366.3,0,5,7,7,1,0,0,683.84,0,1,0
11762.75,6,6,2,17897.26,-6134.51,0,3,10,6,0,1,1,1064.41,1,1,0
832.94,23,3,1,11959.74,-11126.8,0,1,9,6,0,0,1,117.24,0,1,0
7790.01,7,0,2,5943.18,1846.83,1,4,14,3,1,1,0,489.35,1,0,0
7400.19,8,3,2,1435.01,5965.18,2,3,7,4,0,1,0,223.78,0,0,0
6397.4,13,3,1,5091.12,1306.28,1,3,8,4,1,0,1,422.1,1,1,0
11704.59,4,3,1,10126.72,1577.87,1,1,5,9,1,0,0,474.94,0,0,0
5260.78,20,0,0,9368.81,-4108.03,2,3,5,6,1,1,0,236.08,1,1,0
9557.58,18,5,1,4731.39,4826.19,0,5,7,3,0,1,1,593.08,1,0,0
19894.38,20,3,2,4445.81,15448.57,0,2,9,4,0,1,0,547.06,0,0,0
12718.56,15,5,1,7101.94,5616.62,2,0,5,6,0,1,1,38.42,1,0,0
5944.63,23,6,2,5578.83,365.8,1,3,6,6,0,0,0,99.82,0,1,0
8384.3,11,6,0,5070.5,3313.8,3,4,7,5,1,1,0,275.49,1,0,0
6403.28,20,1,1,4886.59,1516.69,1,3,5,1,0,0,0,418.24,1,1,0
7316.93,3,4,2,13079.25,-5762.32,1,3,5,6,1,1,1,211.0,1,1,0
9778.73,7,5,1,2235.93,7542.8,3,5,5,4,1,1,0,532.54,1,0,1
2199.72,6,6,1,4246.31,-2046.59,2,2,10,8,1,0,0,650.06,1,0,0
1683.9,14,4,1,4436.61,-2752.71,4,2,9,1,0,1,1,434.9,0,1,0
3796.79,5,3,1,6061.48,-2264.69,3,2,9,5,0,1,1,1061.66,0,0,0
12107.8,4,4,0,5449.05,6658.75,2,3,6,4,1,0,1,322.47,1,1,0
13316.48,13,4,2,5182.99,8133.49,0,2,7,5,1,1,0,63.67,1,0,0
14739.13,20,3,1,2363.28,12375.85,1,4,11,9,0,1,1,161.65,0,0,1
3937.18,12,5,2,5443.44,-1506.26,4,3,6,7,0,1,1,286.93,1,1,0
8979.83,9,3,0,8330.85,648.98,2,1,4,3,0,1,1,335.06,1,1,0
6098.46,17,1,2,6213.45,-114.99,2,3,10,3,1,0,0,38.04,1,0,0
7559.91,3,2,2,2198.91,5361.0,2,5,10,7,0,1,1,175.97,0,1,0
6009.35,7,0,0,5784.49,224.86,2,5,14,1,0,1,1,316.24,1,0,0
10195.29,23,3,1,5518.29,4677.0,1,3,11,8,0,1,1,97.51,1,1,1
4713.02,10,3,2,4118.32,594.7,1,4,6,3,0,1,1,521.84,0,0,0
18415.7,16,4,2,6262.28,12153.42,1,5,10,8,0,0,0,520.92,0,1,0
18527.34,17,1,1,3266.19,15261.15,1,3,8,8,0,1,1,430.78,1,1,1
11838.99,20,6,1,8582.08,3256.91,6,3,9,2,1,1,1,225.65,1,1,0
16969.92,10,6,2,17190.95,-221.03,1,0,7,3,0,0,0,527.19,0,0,0
2109.52,15,4,0,9094.07,-6984.55,3,4,12,1,0,0,1,321.4,0,1,0
19147.28,11,5,1,2846.27,16301.01,0,3,13,6,1,1,1,181.53,1,1,0
11032.95,12,3,1,8263.41,2769.54,0,3,8,3,0,0,1,191.34,0,0,0
4963.63,15,3,0,9711.31,-4747.68,2,1,12,9,0,1,1,95.45,0,0,1
4540.04,22,4,2,7022.24,-2482.2,1,1,7,1,1,0,1,315.53,1,1,0
23628.87,20,3,1,7538.22,16090.65,3,3,10,8,0,1,0,578.29,0,0,1
14904.3,0,5,2,5077.97,9826.33,0,3,9,7,0,0,1,318.75,1,0,0
7402.46,15,2,2,1899.38,5503.08,0,1,4,7,1,1,1,263.22,0,1,0
2083.35,14,0,2,4821.12,-2737.77,1,5,5,8,1,1,0,422.19,0,0,1
19811.31,5,0,0,2498.17,17313.14,0,3,8,9,1,1,0,275.69,1,0,1
3034.99,11,0,2,4508.96,-1473.97,4,2,6,8,0,1,0,318.11,1,0,1
6189.66,7,2,2,3509.61,2680.05,2,2,7,6,0,1,1,310.17,1,1,0
7394.36,6,3,1,2355.41,5038.95,3,6,5,1,1,0,1,117.54,1,0,0
4479.16,1,4,1,12739.58,-8260.42,1,3,1,1,1,0,0,244.47,1,0,0
7134.65,11,6,0,5366.39,1768.26,3,1,4,7,0,1,1,180.24,0,1,0
8287.94,20,1,0,3606.24,4681.7,1,3,8,3,0,1,0,141.45,1,1,0
7017.62,13,3,1,1232.43,5785.19,1,0,4,3,0,0,0,51.7,0,0,0
10570.7,15,2,1,9374.19,1196.51,0,3,7,9,0,1,1,239.93,0,1,1
24213.42,10,5,0,6361.08,17852.34,2,3,2,4,0,0,0,140.25,1,0,0
2195.26,19,2,2,18788.29,-16593.03,5,3,5,3,0,0,1,107.52,0,1,0
9393.72,8,6,0,3054.16,6339.56,2,1,11,2,1,1,0,394.49,0,0,0
3067.32,9,0,2,12065.79,-8998.47,3,5,9,5,1,1,1,316.25,0,0,0
1973.21,16,3,1,4819.95,-2846.74,3,10,9,9,0,0,0,313.2,1,1,0
16092.87,11,6,1,2613.43,13479.44,0,0,3,8,0,0,1,489.26,1,1,0
10002.4,5,0,1,3940.7,6061.7,2,3,12,8,0,1,0,102.95,0,1,1
